Sr.No,Ib (mA),Vb(mv),T1,T2,Normalizarion 100,Inc Volt,Normalization 80,
7848,630,7190,30,30,58.6428518,7540,49.84675927,50.15357597
7849,635,7190,30,30,58.65032509,7540,49.8531116,50.14722367
7850,635,7200,30,30,58.65779837,7540,49.85946393,50.14087138
7851,635,7190,30,30,58.66527165,7540,49.86581627,50.13451909
7852,635,7190,30,30,58.67274494,7540,49.8721686,50.1281668
7853,630,7190,30,30,58.68021822,7540,49.87852093,50.12181451
7854,635,7200,30,30,58.6876915,7540,49.88487326,50.11546222
7855,635,7190,30,30,58.69516479,7540,49.8912256,50.10910993
7856,630,7200,30,30,58.70263807,7540,49.89757793,50.10275764
7857,635,7200,30,30,58.71011135,7540,49.90393026,50.09640535
7858,635,7190,30,30,58.71758463,7540,49.9102826,50.09005306
7859,630,7190,30,30,58.72505792,7540,49.91663493,50.08370077
7860,635,7200,30,30,58.7325312,7540,49.92298726,50.07734848
7861,640,7190,30,30,58.74000448,7540,49.9293396,50.07099619
7862,635,7190,30,30,58.74747777,7540,49.93569193,50.0646439
7863,635,7190,30,30,58.75495105,7540,49.94204426,50.05829161
7864,635,7200,30,30,58.76242433,7540,49.9483966,50.05193932
7865,640,7190,30,30,58.76989762,7540,49.95474893,50.04558703
7866,630,7190,30,30,58.7773709,7540,49.96110126,50.03923474
7867,630,7190,30,30,58.78484418,7540,49.9674536,50.03288244
7868,640,7190,30,30,58.79231747,7540,49.97380593,50.02653015
7869,635,7190,30,30,58.79979075,7540,49.98015826,50.02017786
7870,635,7190,30,30,58.80726403,7540,49.9865106,50.01382557
7871,635,7190,30,30,58.81473731,7540,49.99286293,50.00747328
7872,635,7190,30,30,58.8222106,7540,49.99921526,50.00112099
7873,635,7190,30,30,58.82968388,7540,50.0055676,49.9947687
7874,630,7190,30,30,58.83715716,7540,50.01191993,49.98841641
7875,635,7190,30,30,58.84463045,7540,50.01827226,49.98206412
7876,635,7190,30,30,58.85210373,7540,50.0246246,49.97571183
7877,635,7190,30,30,58.85957701,7540,50.03097693,49.96935954
7878,635,7190,30,30,58.8670503,7540,50.03732926,49.96300725
7879,635,7190,30,30,58.87452358,7540,50.0436816,49.95665496
7880,635,7190,30,30,58.88199686,7540,50.05003393,49.95030267
7881,635,7190,30,30,58.88947014,7540,50.05638626,49.94395038
7882,630,7190,30,30,58.89694343,7540,50.0627386,49.93759809
7883,640,7190,30,30,58.90441671,7540,50.06909093,49.9312458
7884,640,7190,30,30,58.91188999,7540,50.07544326,49.92489351
7885,635,7190,30,30,58.91936328,7540,50.0817956,49.91854121
7886,635,7190,30,30,58.92683656,7540,50.08814793,49.91218892
7887,630,7190,30,30,58.93430984,7540,50.09450026,49.90583663
7888,635,7190,30,30,58.94178313,7540,50.1008526,49.89948434
7889,635,7190,30,30,58.94925641,7540,50.10720493,49.89313205
7890,635,7190,30,30,58.95672969,7540,50.11355726,49.88677976
7891,635,7190,30,30,58.96420297,7540,50.1199096,49.88042747
7892,640,7190,30,30,58.97167626,7540,50.12626193,49.87407518
7893,635,7190,30,30,58.97914954,7540,50.13261426,49.86772289
7894,635,7190,30,30,58.98662282,7540,50.1389666,49.8613706
7895,635,7190,30,30,58.99409611,7540,50.14531893,49.85501831
7896,635,7190,30,30,59.00156939,7540,50.15167126,49.84866602
7897,635,7190,30,30,59.00904267,7540,50.1580236,49.84231373
7898,635,7190,30,30,59.01651596,7540,50.16437593,49.83596144
7899,635,7190,30,30,59.02398924,7540,50.17072826,49.82960915
7900,640,7190,30,30,59.03146252,7540,50.1770806,49.82325686
7901,640,7190,30,30,59.0389358,7540,50.18343293,49.81690457
7902,635,7190,30,30,59.04640909,7540,50.18978526,49.81055228
7903,640,7190,30,30,59.05388237,7540,50.1961376,49.80419998
7904,630,7190,30,30,59.06135565,7540,50.20248993,49.79784769
7905,640,7190,30,30,59.06882894,7540,50.20884226,49.7914954
7906,635,7190,30,30,59.07630222,7540,50.2151946,49.78514311
7907,635,7190,30,30,59.0837755,7550,50.22154693,49.77879082
7908,635,7190,30,30,59.09124879,7550,50.22789926,49.77243853
7909,635,7190,30,30,59.09872207,7550,50.2342516,49.76608624
7910,635,7190,30,30,59.10619535,7550,50.24060393,49.75973395
7911,635,7190,30,30,59.11366863,7550,50.24695626,49.75338166
7912,635,7190,30,30,59.12114192,7550,50.2533086,49.74702937
7913,640,7190,30,30,59.1286152,7550,50.25966093,49.74067708
7914,635,7190,30,30,59.13608848,7550,50.26601326,49.73432479
7915,640,7190,30,30,59.14356177,7550,50.2723656,49.7279725
7916,640,7190,30,30,59.15103505,7550,50.27871793,49.72162021
7917,635,7190,30,30,59.15850833,7550,50.28507026,49.71526792
7918,635,7190,30,30,59.16598162,7550,50.29142259,49.70891563
7919,635,7190,30,30,59.1734549,7550,50.29777493,49.70256334
7920,630,7190,30,30,59.18092818,7550,50.30412726,49.69621105
7921,635,7190,30,30,59.18840146,7550,50.31047959,49.68985875
7922,640,7190,30,30,59.19587475,7550,50.31683193,49.68350646
7923,635,7190,30,30,59.20334803,7550,50.32318426,49.67715417
7924,635,7190,30,30,59.21082131,7550,50.32953659,49.67080188
7925,635,7190,30,30,59.2182946,7550,50.33588893,49.66444959
7926,635,7190,30,30,59.22576788,7550,50.34224126,49.6580973
7927,635,7190,30,30,59.23324116,7550,50.34859359,49.65174501
7928,635,7190,30,30,59.24071445,7550,50.35494593,49.64539272
7929,635,7190,30,30,59.24818773,7550,50.36129826,49.63904043
7930,630,7190,30,30,59.25566101,7550,50.36765059,49.63268814
7931,640,7180,30,30,59.26313429,7550,50.37400293,49.62633585
7932,635,7190,30,30,59.27060758,7550,50.38035526,49.61998356
7933,640,7190,30,30,59.27808086,7550,50.38670759,49.61363127
7934,640,7180,30,30,59.28555414,7550,50.39305993,49.60727898
7935,635,7190,30,30,59.29302743,7550,50.39941226,49.60092669
7936,640,7180,30,30,59.30050071,7550,50.40576459,49.5945744
7937,640,7180,30,30,59.30797399,7550,50.41211693,49.58822211
7938,635,7190,30,30,59.31544728,7550,50.41846926,49.58186981
7939,640,7190,30,30,59.32292056,7550,50.42482159,49.57551752
7940,640,7190,30,30,59.33039384,7550,50.43117393,49.56916523
7941,640,7180,30,30,59.33786713,7550,50.43752626,49.56281294
7942,635,7190,30,30,59.34534041,7550,50.44387859,49.55646065
7943,635,7180,30,30,59.35281369,7550,50.45023093,49.55010836
7944,635,7180,30,30,59.36028697,7550,50.45658326,49.54375607
7945,635,7180,30,30,59.36776026,7550,50.46293559,49.53740378
7946,640,7190,30,30,59.37523354,7550,50.46928793,49.53105149
7947,635,7180,30,30,59.38270682,7550,50.47564026,49.5246992
7948,630,7190,30,30,59.39018011,7550,50.48199259,49.51834691
7949,635,7190,30,30,59.39765339,7550,50.48834493,49.51199462
7950,635,7190,30,30,59.40512667,7550,50.49469726,49.50564233
7951,635,7180,30,30,59.41259996,7550,50.50104959,49.49929004
7952,640,7180,30,30,59.42007324,7550,50.50740193,49.49293775
7953,640,7180,30,30,59.42754652,7550,50.51375426,49.48658546
7954,635,7180,30,30,59.4350198,7550,50.52010659,49.48023317
7955,630,7180,30,30,59.44249309,7550,50.52645893,49.47388088
7956,635,7180,30,30,59.44996637,7550,50.53281126,49.46752858
7957,635,7180,30,30,59.45743965,7550,50.53916359,49.46117629
7958,640,7180,30,30,59.46491294,7550,50.54551593,49.454824
7959,630,7180,30,30,59.47238622,7550,50.55186826,49.44847171
7960,630,7180,30,30,59.4798595,7550,50.55822059,49.44211942
7961,635,7180,30,30,59.48733279,7550,50.56457293,49.43576713
7962,635,7180,30,30,59.49480607,7550,50.57092526,49.42941484
7963,630,7180,30,30,59.50227935,7550,50.57727759,49.42306255
7964,635,7180,30,30,59.50975263,7550,50.58362993,49.41671026
7965,640,7180,30,30,59.51722592,7550,50.58998226,49.41035797
7966,630,7180,30,30,59.5246992,7550,50.59633459,49.40400568
7967,635,7180,30,30,59.53217248,7560,50.60268693,49.39765339
7968,630,7180,30,30,59.53964577,7560,50.60903926,49.3913011
7969,640,7180,30,30,59.54711905,7560,50.61539159,49.38494881
7970,635,7180,30,30,59.55459233,7560,50.62174393,49.37859652
7971,635,7180,30,30,59.56206562,7560,50.62809626,49.37224423
7972,640,7180,30,30,59.5695389,7560,50.63444859,49.36589194
7973,635,7180,30,30,59.57701218,7560,50.64080093,49.35953965
7974,635,7180,30,30,59.58448546,7560,50.64715326,49.35318735
7975,640,7180,30,30,59.59195875,7560,50.65350559,49.34683506
7976,630,7180,30,30,59.59943203,7560,50.65985793,49.34048277
7977,640,7180,30,30,59.60690531,7560,50.66621026,49.33413048
7978,635,7180,30,30,59.6143786,7560,50.67256259,49.32777819
7979,635,7180,30,30,59.62185188,7560,50.67891493,49.3214259
7980,635,7180,30,30,59.62932516,7560,50.68526726,49.31507361
7981,635,7180,30,30,59.63679845,7560,50.69161959,49.30872132
7982,635,7180,30,30,59.64427173,7560,50.69797193,49.30236903
7983,635,7180,30,30,59.65174501,7560,50.70432426,49.29601674
7984,640,7180,30,30,59.65921829,7560,50.71067659,49.28966445
7985,635,7180,30,30,59.66669158,7560,50.71702892,49.28331216
7986,635,7180,30,30,59.67416486,7560,50.72338126,49.27695987
7987,635,7180,30,30,59.68163814,7560,50.72973359,49.27060758
7988,635,7180,30,30,59.68911143,7560,50.73608592,49.26425529
7989,635,7180,30,30,59.69658471,7560,50.74243826,49.257903
7990,630,7180,30,30,59.70405799,7560,50.74879059,49.25155071
7991,635,7180,30,30,59.71153128,7560,50.75514292,49.24519842
7992,635,7180,30,30,59.71900456,7560,50.76149526,49.23884612
7993,635,7180,30,30,59.72647784,7560,50.76784759,49.23249383
7994,635,7180,30,30,59.73395112,7560,50.77419992,49.22614154
7995,635,7180,30,30,59.74142441,7560,50.78055226,49.21978925
7996,635,7180,30,30,59.74889769,7560,50.78690459,49.21343696
7997,640,7180,30,30,59.75637097,7560,50.79325692,49.20708467
7998,635,7180,30,30,59.76384426,7560,50.79960926,49.20073238
7999,630,7180,30,30,59.77131754,7560,50.80596159,49.19438009
8000,640,7180,30,30,59.77879082,7560,50.81231392,49.1880278
8001,635,7180,30,30,59.78626411,7560,50.81866626,49.18167551
8002,640,7180,30,30,59.79373739,7560,50.82501859,49.17532322
8003,635,7180,30,30,59.80121067,7560,50.83137092,49.16897093
8004,630,7180,30,30,59.80868395,7560,50.83772326,49.16261864
8005,635,7180,30,30,59.81615724,7560,50.84407559,49.15626635
8006,630,7180,30,30,59.82363052,7560,50.85042792,49.14991406
8007,635,7180,30,30,59.8311038,7560,50.85678026,49.14356177
8008,630,7180,30,30,59.83857709,7560,50.86313259,49.13720948
8009,635,7180,30,30,59.84605037,7560,50.86948492,49.13085719
8010,635,7180,30,30,59.85352365,7560,50.87583726,49.12450489
8011,640,7180,30,30,59.86099694,7560,50.88218959,49.1181526
8012,635,7180,30,30,59.86847022,7560,50.88854192,49.11180031
8013,635,7180,30,30,59.8759435,7560,50.89489426,49.10544802
8014,640,7180,30,30,59.88341678,7560,50.90124659,49.09909573
8015,630,7180,30,30,59.89089007,7560,50.90759892,49.09274344
8016,640,7180,30,30,59.89836335,7560,50.91395126,49.08639115
8017,630,7180,30,30,59.90583663,7560,50.92030359,49.08003886
8018,630,7180,30,30,59.91330992,7560,50.92665592,49.07368657
8019,635,7180,30,30,59.9207832,7560,50.93300826,49.06733428
8020,640,7180,30,30,59.92825648,7560,50.93936059,49.06098199
8021,640,7180,30,30,59.93572977,7560,50.94571292,49.0546297
8022,640,7180,30,30,59.94320305,7560,50.95206526,49.04827741
8023,635,7180,30,30,59.95067633,7560,50.95841759,49.04192512
8024,640,7180,30,30,59.95814962,7560,50.96476992,49.03557283
8025,635,7180,30,30,59.9656229,7560,50.97112226,49.02922054
8026,640,7180,30,30,59.97309618,7560,50.97747459,49.02286825
8027,635,7180,30,30,59.98056946,7560,50.98382692,49.01651596
8028,630,7180,30,30,59.98804275,7560,50.99017926,49.01016366
8029,630,7180,30,30,59.99551603,7560,50.99653159,49.00381137
8030,635,7180,30,30,60.00298931,7560,51.00288392,48.99745908
8031,630,7180,30,30,60.0104626,7560,51.00923626,48.99110679
8032,635,7180,30,30,60.01793588,7560,51.01558859,48.9847545
8033,635,7180,30,30,60.02540916,7560,51.02194092,48.97840221
8034,635,7180,30,30,60.03288245,7560,51.02829326,48.97204992
8035,640,7170,30,30,60.04035573,7560,51.03464559,48.96569763
8036,635,7180,30,30,60.04782901,7560,51.04099792,48.95934534
8037,640,7180,30,30,60.05530229,7560,51.04735026,48.95299305
8038,635,7180,30,30,60.06277558,7560,51.05370259,48.94664076
8039,630,7180,30,30,60.07024886,7570,51.06005492,48.94028847
8040,630,7180,30,30,60.07772214,7570,51.06640726,48.93393618
8041,635,7180,30,30,60.08519543,7570,51.07275959,48.92758389
8042,635,7180,30,30,60.09266871,7570,51.07911192,48.9212316
8043,635,7180,30,30,60.10014199,7570,51.08546426,48.91487931
8044,635,7180,30,30,60.10761528,7570,51.09181659,48.90852702
8045,635,7180,30,30,60.11508856,7570,51.09816892,48.90217472
8046,635,7180,30,30,60.12256184,7570,51.10452126,48.89582243
8047,635,7170,30,30,60.13003512,7570,51.11087359,48.88947014
8048,635,7180,30,30,60.13750841,7570,51.11722592,48.88311785
8049,630,7180,30,30,60.14498169,7570,51.12357825,48.87676556
8050,630,7170,30,30,60.15245497,7570,51.12993059,48.87041327
8051,630,7170,30,30,60.15992826,7570,51.13628292,48.86406098
8052,635,7170,30,30,60.16740154,7570,51.14263525,48.85770869
8053,640,7170,30,30,60.17487482,7570,51.14898759,48.8513564
8054,630,7170,30,30,60.18234811,7570,51.15533992,48.84500411
8055,635,7180,30,30,60.18982139,7570,51.16169225,48.83865182
8056,635,7170,30,30,60.19729467,7570,51.16804459,48.83229953
8057,635,7170,30,30,60.20476795,7570,51.17439692,48.82594724
8058,630,7170,30,30,60.21224124,7570,51.18074925,48.81959495
8059,635,7170,30,30,60.21971452,7570,51.18710159,48.81324266
8060,635,7170,30,30,60.2271878,7570,51.19345392,48.80689037
8061,635,7170,30,30,60.23466109,7570,51.19980625,48.80053808
8062,630,7170,30,30,60.24213437,7570,51.20615859,48.79418579
8063,630,7170,30,30,60.24960765,7570,51.21251092,48.78783349
8064,635,7170,30,30,60.25708094,7570,51.21886325,48.7814812
8065,645,7170,30,30,60.26455422,7570,51.22521559,48.77512891
8066,640,7170,30,30,60.2720275,7570,51.23156792,48.76877662
8067,630,7170,30,30,60.27950078,7570,51.23792025,48.76242433
8068,635,7170,30,30,60.28697407,7570,51.24427259,48.75607204
8069,630,7170,30,30,60.29444735,7570,51.25062492,48.74971975
8070,635,7170,30,30,60.30192063,7570,51.25697725,48.74336746
8071,640,7170,30,30,60.30939392,7570,51.26332959,48.73701517
8072,640,7170,30,30,60.3168672,7570,51.26968192,48.73066288
8073,635,7170,30,30,60.32434048,7570,51.27603425,48.72431059
8074,635,7170,30,30,60.33181377,7570,51.28238659,48.7179583
8075,635,7170,30,30,60.33928705,7570,51.28873892,48.71160601
8076,635,7170,30,30,60.34676033,7570,51.29509125,48.70525372
8077,630,7170,30,30,60.35423361,7570,51.30144359,48.69890143
8078,635,7170,30,30,60.3617069,7570,51.30779592,48.69254914
8079,630,7170,30,30,60.36918018,7570,51.31414825,48.68619685
8080,635,7170,30,30,60.37665346,7570,51.32050059,48.67984456
8081,635,7170,30,30,60.38412675,7570,51.32685292,48.67349226
8082,640,7170,30,30,60.39160003,7570,51.33320525,48.66713997
8083,635,7170,30,30,60.39907331,7570,51.33955759,48.66078768
8084,635,7170,30,30,60.4065466,7570,51.34590992,48.65443539
8085,635,7170,30,30,60.41401988,7570,51.35226225,48.6480831
8086,635,7170,30,30,60.42149316,7570,51.35861459,48.64173081
8087,635,7170,30,30,60.42896644,7570,51.36496692,48.63537852
8088,635,7170,30,30,60.43643973,7570,51.37131925,48.62902623
8089,635,7170,30,30,60.44391301,7570,51.37767159,48.62267394
8090,630,7170,30,30,60.45138629,7570,51.38402392,48.61632165
8091,635,7170,30,30,60.45885958,7570,51.39037625,48.60996936
8092,630,7170,30,30,60.46633286,7570,51.39672859,48.60361707
8093,635,7170,30,30,60.47380614,7570,51.40308092,48.59726478
8094,640,7170,30,30,60.48127943,7570,51.40943325,48.59091249
8095,640,7170,30,30,60.48875271,7570,51.41578559,48.5845602
8096,635,7170,30,30,60.49622599,7570,51.42213792,48.57820791
8097,635,7170,30,30,60.50369928,7570,51.42849025,48.57185562
8098,635,7170,30,30,60.51117256,7570,51.43484259,48.56550333
8099,640,7170,30,30,60.51864584,7570,51.44119492,48.55915103
8100,635,7170,30,30,60.52611912,7570,51.44754725,48.55279874
8101,640,7170,30,30,60.53359241,7570,51.45389959,48.54644645
8102,635,7170,30,30,60.54106569,7570,51.46025192,48.54009416
8103,635,7170,30,30,60.54853897,7570,51.46660425,48.53374187
8104,635,7170,30,30,60.55601226,7570,51.47295659,48.52738958
8105,630,7170,30,30,60.56348554,7570,51.47930892,48.52103729
8106,630,7170,30,30,60.57095882,7570,51.48566125,48.514685
8107,635,7170,30,30,60.57843211,7570,51.49201359,48.50833271
8108,640,7170,30,30,60.58590539,7570,51.49836592,48.50198042
8109,635,7170,30,30,60.59337867,7570,51.50471825,48.49562813
8110,635,7170,30,30,60.60085195,7570,51.51107059,48.48927584
8111,635,7170,30,30,60.60832524,7570,51.51742292,48.48292355
8112,635,7170,30,30,60.61579852,7570,51.52377525,48.47657126
8113,635,7170,30,30,60.6232718,7570,51.53012758,48.47021897
8114,635,7170,30,30,60.63074509,7570,51.53647992,48.46386668
8115,640,7170,30,30,60.63821837,7580,51.54283225,48.45751439
8116,635,7170,30,30,60.64569165,7580,51.54918458,48.4511621
8117,630,7170,30,30,60.65316494,7580,51.55553692,48.4448098
8118,630,7170,30,30,60.66063822,7580,51.56188925,48.43845751
8119,635,7170,30,30,60.6681115,7580,51.56824158,48.43210522
8120,635,7170,30,30,60.67558478,7580,51.57459392,48.42575293
8121,635,7170,30,30,60.68305807,7580,51.58094625,48.41940064
8122,640,7170,30,30,60.69053135,7580,51.58729858,48.41304835
8123,625,7170,30,30,60.69800463,7580,51.59365092,48.40669606
8124,635,7170,30,30,60.70547792,7580,51.60000325,48.40034377
8125,640,7170,30,30,60.7129512,7580,51.60635558,48.39399148
8126,635,7170,30,30,60.72042448,7580,51.61270792,48.38763919
8127,635,7170,30,30,60.72789777,7580,51.61906025,48.3812869
8128,635,7160,30,30,60.73537105,7580,51.62541258,48.37493461
8129,640,7170,30,30,60.74284433,7580,51.63176492,48.36858232
8130,640,7170,30,30,60.75031761,7580,51.63811725,48.36223003
8131,635,7170,30,30,60.7577909,7580,51.64446958,48.35587774
8132,635,7170,30,30,60.76526418,7580,51.65082192,48.34952545
8133,635,7170,30,30,60.77273746,7580,51.65717425,48.34317316
8134,635,7170,30,30,60.78021075,7580,51.66352658,48.33682086
8135,640,7170,30,30,60.78768403,7580,51.66987892,48.33046857
8136,630,7170,30,30,60.79515731,7580,51.67623125,48.32411628
8137,640,7170,30,30,60.8026306,7580,51.68258358,48.31776399
8138,635,7170,30,30,60.81010388,7580,51.68893592,48.3114117
8139,635,7170,30,30,60.81757716,7580,51.69528825,48.30505941
8140,635,7170,30,30,60.82505044,7580,51.70164058,48.29870712
8141,635,7170,30,30,60.83252373,7580,51.70799292,48.29235483
8142,640,7170,30,30,60.83999701,7580,51.71434525,48.28600254
8143,635,7170,30,30,60.84747029,7580,51.72069758,48.27965025
8144,635,7170,30,30,60.85494358,7580,51.72704992,48.27329796
8145,635,7170,30,30,60.86241686,7580,51.73340225,48.26694567
8146,635,7170,30,30,60.86989014,7580,51.73975458,48.26059338
8147,635,7170,30,30,60.87736343,7580,51.74610692,48.25424109
8148,635,7160,30,30,60.88483671,7580,51.75245925,48.2478888
8149,635,7170,30,30,60.89230999,7580,51.75881158,48.24153651
8150,635,7160,30,30,60.89978327,7580,51.76516392,48.23518422
8151,640,7160,30,30,60.90725656,7580,51.77151625,48.22883193
8152,635,7170,30,30,60.91472984,7580,51.77786858,48.22247963
8153,630,7170,30,30,60.92220312,7580,51.78422092,48.21612734
8154,635,7170,30,30,60.92967641,7580,51.79057325,48.20977505
8155,635,7160,30,30,60.93714969,7580,51.79692558,48.20342276
